Fecha,Sucursal,Departamento,Categoría,Unidades_Vendidas,Venta_USD
2022-02-01,Santiago,Ropa,Niños,13969,725513.27
2022-03-01,Santiago,Ropa,Niños,15159,715885.11
2022-04-01,Santiago,Ropa,Niños,15185,747914.19
2022-05-01,Santiago,Ropa,Niños,17270,800103.75
2022-06-01,Santiago,Ropa,Niños,16603,755223.67
2022-07-01,Santiago,Ropa,Niños,17751,929812.91
2022-08-01,Santiago,Ropa,Niños,16362,710941.03
2022-09-01,Santiago,Ropa,Niños,14396,786274.21
2022-10-01,Santiago,Ropa,Niños,16267,792729.33
2022-11-01,Santiago,Ropa,Niños,19107,962834.66
2022-12-01,Santiago,Ropa,Niños,22453,1036746.65
2023-01-01,Santiago,Ropa,Niños,12572,616565.04
2023-02-01,Santiago,Ropa,Niños,13433,767596.36
2023-03-01,Santiago,Ropa,Niños,16189,793421.2
2023-04-01,Santiago,Ropa,Niños,18802,900213.29
2023-05-01,Santiago,Ropa,Niños,16932,855562.75
2023-06-01,Santiago,Ropa,Niños,17132,889282.64
2023-07-01,Santiago,Ropa,Niños,17275,969180.13
2023-08-01,Santiago,Ropa,Niños,15652,795545.25
2023-09-01,Santiago,Ropa,Niños,17996,856603.3
2023-10-01,Santiago,Ropa,Niños,17379,907117.63
2023-11-01,Santiago,Ropa,Niños,20733,1000202.75
2023-12-01,Santiago,Ropa,Niños,22906,1293356.04
2024-01-01,Santiago,Ropa,Niños,14726,681199.81
2024-02-01,Santiago,Ropa,Niños,14855,723787.89
2024-03-01,Santiago,Ropa,Niños,17557,896752.1
2024-04-01,Santiago,Ropa,Niños,18571,999875.43
2024-05-01,Santiago,Ropa,Niños,17918,883966.16
2024-06-01,Santiago,Ropa,Niños,17773,984541.9
2024-07-01,Santiago,Ropa,Niños,21188,1085649.57
2024-08-01,Santiago,Ropa,Niños,19283,889553.75
2024-09-01,Santiago,Ropa,Niños,19933,840597.37
2024-10-01,Santiago,Ropa,Niños,18410,958215.74
2024-11-01,Santiago,Ropa,Niños,20544,1058952.8
2024-12-01,Santiago,Ropa,Niños,25019,1356488.52
2025-01-01,Santiago,Ropa,Niños,16698,737862.71
2025-02-01,Santiago,Ropa,Niños,17600,843453.88
2025-03-01,Santiago,Ropa,Niños,21166,1050548.11
2025-04-01,Santiago,Ropa,Niños,18313,971816.14
2025-05-01,Santiago,Ropa,Niños,20388,983910.99
2025-06-01,Santiago,Ropa,Niños,18435,970587.46
2025-07-01,Santiago,Ropa,Niños,22655,1065708.5
2025-08-01,Santiago,Ropa,Niños,22024,1000395.85
2025-09-01,Santiago,Ropa,Niños,22217,1056696.65
2025-10-01,Santiago,Ropa,Niños,20479,967716.78
2022-01-01,Santiago,Ropa,Accesorios,10477,211669.97
2022-02-01,Santiago,Ropa,Accesorios,11598,223721.37
2022-03-01,Santiago,Ropa,Accesorios,14920,267786.69
2022-04-01,Santiago,Ropa,Accesorios,13386,248339.47
2022-05-01,Santiago,Ropa,Accesorios,13377,276733.71
2022-06-01,Santiago,Ropa,Accesorios,13332,267927.58
2022-07-01,Santiago,Ropa,Accesorios,14466,287334.77
2022-08-01,Santiago,Ropa,Accesorios,13678,238065.03
2022-09-01,Santiago,Ropa,Accesorios,15312,282744.3
2022-10-01,Santiago,Ropa,Accesorios,14997,267057.26
2022-11-01,Santiago,Ropa,Accesorios,17861,293983.96
2022-12-01,Santiago,Ropa,Accesorios,21085,373217.59
2023-01-01,Santiago,Ropa,Accesorios,11039,220044.4
2023-02-01,Santiago,Ropa,Accesorios,14132,242077.04
2023-03-01,Santiago,Ropa,Accesorios,14310,295695.4
2023-04-01,Santiago,Ropa,Accesorios,14925,287951.95
2023-05-01,Santiago,Ropa,Accesorios,15698,308710.04
2023-06-01,Santiago,Ropa,Accesorios,14204,258045.43
2023-07-01,Santiago,Ropa,Accesorios,17754,287125.53
2023-08-01,Santiago,Ropa,Accesorios,15082,264844.05
2023-09-01,Santiago,Ropa,Accesorios,16307,294112.65
2023-10-01,Santiago,Ropa,Accesorios,15408,291586.7
2023-11-01,Santiago,Ropa,Accesorios,17334,366663.69
2023-12-01,Santiago,Ropa,Accesorios,22616,415145.78
2024-01-01,Santiago,Ropa,Accesorios,11938,231046.85
2024-02-01,Santiago,Ropa,Accesorios,14210,287130.81
2024-03-01,Santiago,Ropa,Accesorios,15327,293161.89
2024-04-01,Santiago,Ropa,Accesorios,17143,328043.04
2024-05-01,Santiago,Ropa,Accesorios,17304,303045.42
2024-06-01,Santiago,Ropa,Accesorios,16342,316697.18
2024-07-01,Santiago,Ropa,Accesorios,20098,353680.51
2024-08-01,Santiago,Ropa,Accesorios,18002,315775.7
2024-09-01,Santiago,Ropa,Accesorios,17445,285436.23
2024-10-01,Santiago,Ropa,Accesorios,17464,304039.45
2024-11-01,Santiago,Ropa,Accesorios,19103,373593.09
2024-12-01,Santiago,Ropa,Accesorios,24183,460625.34
2025-01-01,Santiago,Ropa,Accesorios,12812,247550.53
2025-02-01,Santiago,Ropa,Accesorios,14352,307519.79
2025-03-01,Santiago,Ropa,Accesorios,19996,329848.94
2025-04-01,Santiago,Ropa,Accesorios,18625,337086.75
2025-05-01,Santiago,Ropa,Accesorios,17929,353611.72
2025-06-01,Santiago,Ropa,Accesorios,17409,339376.01
2025-07-01,Santiago,Ropa,Accesorios,20413,401012.51
2025-08-01,Santiago,Ropa,Accesorios,16542,344534.9
2025-09-01,Santiago,Ropa,Accesorios,16706,335346.14
2025-10-01,Santiago,Ropa,Accesorios,16481,302022.07
